,Vehicle Name,Vehicle Description,Electric,Model Name,Average Rating,Brand Name,Vehicle Image,Category Name,Vehicle Price,Variant Name,Fuel Type,Power,End Point
2551,Indo Wagen Toto-Flexi,"The Indo Wagen TOTO Flexi is a compact and efficient electric rickshaw ideal for urban transport. Powered by a 1 HP BLDC motor and a 48V 120Ah battery, it offers a 100 km range and 25 km/h top speed. It accommodates 4 passengers + driver, with a GVW of 380 kg and takes 8–10 hours to charge. Built with a fully enclosed cabin, it features hydraulic suspension and drum brakes for smooth and safe rides. A practical, eco-friendly option for city commuting.",Yes,Toto-Flexi,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3296/indo-wagen-toto-flexi-1523602087.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/toto-flexi/4-seaterelectric
2552,Indo Wagen TOTO Easy,"The Indo Wagen TOTO Easy is a compact electric rickshaw powered by a 48V BLDC motor and a 120 Ah battery, offering a range of up to 100 km and a top speed of 25 km/h. Built for urban commuting, it seats 4+1 and features hydraulic suspension, drum brakes, and a ground clearance of 180 mm. With a sturdy chassis, fully built cabin, and differential transmission, it ensures comfort and reliability for city transport.",Yes,TOTO Easy,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3298/indo-wagen-toto-easy-641171403.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/toto-easy/4-seaterelectric
2553,Indo Wagen Q8 Flexi Steel,"The Indo Wagen Q8 Flexi Steel is a compact electric e-rickshaw designed for urban transport, featuring a 48V 900W/1000W BLDC motor, a top speed of 25 km/h, and a range of 80–100 km per charge. With seating for four, sturdy suspension, and a durable chassis, it offers a reliable and efficient ride for city commuting.",Yes,Q8 Flexi Steel,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3299/indo-wagen-q8-flexi-steel-1018167105.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-flexi-steel/4-seaterelectric
2554,Indo Wagen Q8 Easy,"The Indo Wagen Q8 Easy is a reliable electric e-rickshaw built for urban transport, featuring a 48V 900W/1000W BLDC motor, a top speed of 25 km/h, and a range of 80–100 km per charge. It offers seating for four passengers, a sturdy chassis, comfortable suspension, and essential features like drum brakes and 200 mm ground clearance for smooth city rides.",Yes,Q8 Easy,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3300/indo-wagen-q8-easy-2093715320.png,Auto Rickshaws,₹1.70 Lakh,4-Seater/Electric,Electric,1.34 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-easy/4-seaterelectric
2555,Indo Wagen Q8 Plus,"The Indo Wagen Q8 Plus is a durable electric e-rickshaw built for city transport, featuring a 48V 900W/1000W BLDC motor, a top speed of 25 km/h, and a range of 80–100 km per charge. It seats four passengers plus driver, offers a 380 kg payload, and includes drum brakes, 207 mm ground clearance, and comfort-focused suspension—making it a reliable choice for urban commuting.",Yes,Q8 Plus,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3301/indo-wagen-q8-plus-1494821585.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1.34 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-plus/4-seaterelectric
2556,Indo Wagen C1,"The Indo Wagen C1 is an electric three-wheeler loader built for urban cargo transport, featuring a 48V 900W/1000W BLDC motor, a top speed of 25 km/h, and a range of 80–100 km per charge. It supports a 600 kg payload, with drum brakes, 90x90-12 tires, and 200 mm ground clearance—ideal for stable and efficient city deliveries.",Yes,C1,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3302/indo-wagen-c1-1517410276.png,Auto Rickshaws,Coming Soon,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/c1/electricloader
2557,Indo Wagen Q8 Bold,"The Indo Wagen Q8 Bold is a robust electric e-rickshaw powered by a 48V 1000W BLDC motor, offering a top speed of 25 km/h and a range of 80–100 km. It seats four passengers, includes an 80 Ah battery, and features drum brakes, 3.75-12 tires, and 208 mm ground clearance—ideal for city travel.",Yes,Q8 Bold,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3304/indo-wagen-q8-bold-545436062.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,1.34 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-bold/4-seaterelectric
2558,Indo Wagen C8,"The Indo Wagen C8 is a powerful electric loader with a 1000W motor, 120 Ah battery, and a top speed of 25 km/h. It offers a 100 km range, 380 kg payload, and features drum brakes, 4.00-12 tubeless tires, and 200 mm ground clearance—ideal for urban cargo transport.",Yes,C8,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3305/indo-wagen-c8-1932778237.png,Auto Rickshaws,Coming Soon,Electric/Loader,Electric,2 Hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/c8/electricloader
2559,Indo Wagen Q8 Base Steel,"The Indo Wagen Q8 Base Steel is a sturdy and efficient electric rickshaw with a 48V BLDC motor, 80Ah battery, and up to 100 km range. It seats four, offers a smooth ride with hydraulic and leaf spring suspension, and is perfect for eco-friendly urban transport.",Yes,Q8 Base Steel,0.0,Indo Wagen,https://images.91trucks.com/auto-rickshaws/models/292/3306/indo-wagen-q8-base-steel-1305058651.png,Auto Rickshaws,₹1.90 Lakh,4-Seater/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/indo-wagen/q8-base-steel/4-seaterelectric
2560,Janaasha EV E-Cart,"The Janaasha EV E-Cart is a robust electric three-wheeler built for urban cargo transport. Powered by a 1 HP motor and a 48V lithium battery, it offers a range of 180–200 km per charge with a quick 2–3 hour recharge time. With a 400 kg payload capacity, durable CRC steel body, and smooth hydraulic suspension, it's an efficient, eco-friendly solution for last-mile deliveries.",Yes,E-Cart,0.0,Janaasha EV,https://images.91trucks.com/auto-rickshaws/models/293/3294/janaasha-ev-e-cart-1357722158.png,Auto Rickshaws,Coming Soon,2040/Electric,Electric,1.2 kW,https://www.91trucks.com/auto-rickshaws/janaasha-ev/e-cart/2040electric
2561,Janaasha EV E-Auto,"The Janaasha EV E-Auto is a smart, eco-friendly electric three-wheeler designed for efficient urban transportation. Manufactured by Janaasha Appliances Pvt. Ltd. in Lucknow, this e-auto runs on a 1 HP BLDC motor powered by a 100 Ah lithium-ion battery, offering a range of 60–70 km on a single charge and taking just 2–3 hours to recharge. With zero emissions, low maintenance costs, and a spacious, comfortable design, it provides a sustainable and cost-effective alternative to traditional auto-rickshaws for both passengers and cargo.",Yes,E-Auto,0.0,Janaasha EV,https://images.91trucks.com/auto-rickshaws/models/293/3291/janaasha-ev-e-auto-1808413196.png,Auto Rickshaws,₹1.70 Lakh,2040/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/janaasha-ev/e-auto/2040electric
2562,Janaasha EV E-Rickshaw,"The Janaasha EV E-Rickshaw is an eco-friendly electric three-wheeler designed for urban passenger transport, combining sustainability, efficiency, and comfort. Powered by a 1,160W BLDC motor and a 100 Ah lithium battery (with two 50 Ah swappable units), it offers a range of 80–100 km per charge and up to 180 km daily with battery swapping. It seats one driver and four passengers, supports a load of 400 kg, and features a heavy-duty steel body, hydraulic front suspension, and drum brakes for a smooth and safe ride. With quick charging (2–3 hours) and a compact yet durable build, it stands as a smart solution for green mobility in city environments.",Yes,E-Rickshaw,0.0,Janaasha EV,https://images.91trucks.com/auto-rickshaws/models/293/3292/janaasha-ev-e-rickshaw-937919180.jpg,Auto Rickshaws,₹1.10 Lakh,2110/Electric,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/janaasha-ev/e-rickshaw/2110electric
2563,Janaasha EV Vikrant,"​The Janaasha EV Vikrant is an electric three-wheeler designed for efficient urban cargo transportation. It features a 1 horsepower electric motor powered by a 100 Ah lithium battery, offering a range of 60–70 km on a single charge, with a charging time of 2–3 hours. The vehicle has a payload capacity of 400 kg and dimensions of 2,750 mm in length, 995 mm in width, and 1,750 mm in height, with a wheelbase of 2,040 mm. Its construction includes a CRC heavy-duty steel body, hydraulic front suspension, and drum brakes, ensuring durability and safety. The Vikrant's design focuses on providing a sustainable and cost-effective solution for urban cargo transport. ​",Yes,Vikrant,0.0,Janaasha EV,https://images.91trucks.com/auto-rickshaws/models/293/3293/janaasha-ev-vikrant-1785543455.png,Auto Rickshaws,Coming Soon,2040/Electric,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/janaasha-ev/vikrant/2040electric
2564,Hooghly Motors Butterfly E-Rickshaw,"The Hooghly Motors Butterfly E-Rickshaw is a stylish, eco-friendly three-wheeler with a 1,500W motor and 48V EXIDE battery, offering a range of 80–85 km. It seats 4+1 with extra luggage space, includes safety and comfort features like drum brakes, FM radio, reverse alert, and comes in various colors with up to 36 months warranty.",Yes,Butterfly E-Rickshaw,0.0,Hooghly Motors,https://images.91trucks.com/auto-rickshaws/models/296/3310/hooghly-motors-butterfly-e-rickshaw-1966671900.png,Auto Rickshaws,₹1.15 Lakh,4-Seater/Electric,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/hooghly-motors/butterfly-e-rickshaw/4-seaterelectric
2565,Hooghly Motors Butterfly Classic,"The Hooghly Motors Butterfly Classic is a 1,500W electric rickshaw with a 48V battery, offering an 80–85 km range and 22.19 km/h top speed. It seats 4+1 with space for 40 kg of luggage and features drum brakes, FM radio, reverse alert, and more—ideal for eco-friendly city transport.",Yes,Butterfly Classic,0.0,Hooghly Motors,https://images.91trucks.com/auto-rickshaws/models/296/3311/hooghly-motors-butterfly-classic-1447367151.png,Auto Rickshaws,₹1.15 Lakh,4-Seater/Electric,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/hooghly-motors/butterfly-classic/4-seaterelectric
2566,Hooghly Motors Butterfly XL,"The Hooghly Motors Butterfly XL is a 1,740W electric rickshaw with a 48V battery, offering an 80–85 km range and 24.6 km/h top speed. It seats 4+1 with space for 40 kg luggage, features drum brakes, FM radio, reverse alert, and more—ideal for reliable, eco-friendly urban transport.",Yes,Butterfly XL,0.0,Hooghly Motors,https://images.91trucks.com/auto-rickshaws/models/296/3312/hooghly-motors-butterfly-xl-1937659077.png,Auto Rickshaws,₹1.15 Lakh,4-Seater/Electric,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/hooghly-motors/butterfly-xl/4-seaterelectric
2567,Hooghly Motors E-Cargo,"The Hooghly Motors E-Cargo is a 1,740W electric cargo rickshaw with a 48V battery, 24.6 km/h top speed, and sturdy build for urban goods transport. It features a 703 kg GVW, 90/90-12 tires, and extras like FM radio, reverse alert, and up to 36 months warranty.",Yes,E-Cargo,0.0,Hooghly Motors,https://images.91trucks.com/auto-rickshaws/models/296/3313/hooghly-motors-e-cargo-126768201.png,Auto Rickshaws,Coming Soon,Electric/Loader,Electric,1.5 kW,https://www.91trucks.com/auto-rickshaws/hooghly-motors/e-cargo/electricloader
2568,Hykon India Hetto,"The Hykon Hetto is a durable electric auto-rickshaw with a 5.5 kW motor, 10 kWh LFP battery, and 170 km range. It seats 3+1, offers a 60 km/h top speed, fast charging, and hill assist—perfect for eco-friendly urban transport.",Yes,Hetto,0.0,Hykon India,https://images.91trucks.com/auto-rickshaws/models/297/3314/hykon-india-hetto-48991627.jpg,Auto Rickshaws,₹3.15 Lakh,3-Seater/Electric,Electric,5.5 kW,https://www.91trucks.com/auto-rickshaws/hykon-india/hetto/3-seaterelectric
2569,Hyundai Motors Namaste,"The Hyundai Namaste is a smart, electric three-wheeler concept designed for efficient last-mile mobility. With a spacious, accessible design, adaptive interiors, and climate-friendly materials, it offers a comfortable and sustainable solution for urban transport. Ideal for navigating crowded streets, it's Hyundai’s modern take on inclusive mobility.",Yes,Namaste,0.0,Hyundai Motors,https://images.91trucks.com/auto-rickshaws/models/298/3318/hyundai-motors-namaste-309871326.png,Auto Rickshaws,Coming Soon,Electric,Electric,Not Available,https://www.91trucks.com/auto-rickshaws/hyundai-motors/namaste/electric
2570,Him Teknoforge E-Rickshaw,"The Him Teknoforge E-Rickshaw (4-Seater Electric) is a compact and efficient electric three-wheeler designed for eco-friendly urban commuting. Powered by a 900W BLDC motor and a 100Ah battery, it offers a range of 80–100 km per charge with a top speed of 25 km/h. Its sturdy build supports four passengers plus a driver, with a comfortable suspension system and compact dimensions ideal for navigating narrow city streets. With low running costs and zero emissions, it’s a smart solution for last-mile transport.",Yes,E-Rickshaw,0.0,Him Teknoforge,https://images.91trucks.com/auto-rickshaws/models/299/3319/him-teknoforge-e-rickshaw-1911199533.png,Auto Rickshaws,Coming Soon,4-Seater/Electric,Electric,2 hp,https://www.91trucks.com/auto-rickshaws/him-teknoforge/e-rickshaw/4-seaterelectric
2571,Him Teknoforge E-loader,"The Him Teknoforge E-Loader is a durable electric three-wheeler built for urban and semi-urban cargo transport. Powered by a 1000W BLDC motor and a 48V, 100Ah battery, it delivers a range of 70–80 km with a top speed of 25 km/h. With a 750 kg payload capacity, 200 mm ground clearance, and sturdy suspension, it’s ideal for light commercial use. Features include a digital speedometer, parking brake, and secure battery box, all in a compact, reliable design.",Yes,E-loader,0.0,Him Teknoforge,https://images.91trucks.com/auto-rickshaws/models/299/3320/him-teknoforge-e-loader-708316685.png,Auto Rickshaws,₹1.08 Lakh,Electric/Loader,Electric,1 hp,https://www.91trucks.com/auto-rickshaws/him-teknoforge/e-loader/electricloader
2572,Him Teknoforge Kag Cheetah Super Cargo,"The Him Teknoforge KAG Cheetah Super-Cargo is a compact electric cargo three-wheeler designed for last-mile delivery. It runs on a 2 hp BLDC motor with a 130Ah battery, offering a range of 100–150 km and a top speed of 25 km/h. With a 635 kg payload, sturdy build, and compact size, it's ideal for urban deliveries across sectors like FMCG, textiles, and courier services.",Yes,Kag Cheetah Super Cargo,0.0,Him Teknoforge,https://images.91trucks.com/auto-rickshaws/models/299/3321/him-teknoforge-kag-cheetah-super-cargo-1016268846.png,Auto Rickshaws,Coming Soon,Electric/Loader,Electric,2 hp,https://www.91trucks.com/auto-rickshaws/him-teknoforge/kag-cheetah-super-cargo/electricloader
